database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	feat_ID	Compound_Source	CF_class	CF_class_score	CF_Dparent	CF_Dparent_score	CF_kingdom	CF_kingdom_score	CF_MFramework	CF_MFramework_score	CF_subclass	CF_subclass_score	CF_superclass	CF_superclass_score	PB1_1	PB1_2	PB2_1	PB2_2	PB3_1	PB3_2	PB4_1	PB4_2	PB4_3	QC_POOL1_1	QC_POOL1_2	QC_POOL1_3	QC_POOL1_4	QC_POOL1_5	QC_POOL1_6	QC_POOL1_7	QC_POOL1_8	QC_POOL2_1	QC_POOL2_2	QC_POOL2_3	QC_POOL2_4	QC_POOL2_5	QC_POOL2_6	QC_POOL2_7	QC_POOL2_8	QC_POOL3_1	QC_POOL3_2	QC_POOL3_3	QC_POOL3_4	QC_POOL3_5	QC_POOL3_6	QC_POOL3_7	QC_POOL3_8	SA01_01	SA01_02	SA01_03	SA01_04	SA01_05	SA01_11	SA01_12	SA01_13	SA01_14	SA01_15	SA01_16	SA01_17	SA01_18	SA01_19	SA01_20	SA01_21	SA01_22	SA01_23	SA01_24	SA01_25	SA01_26	SA01_27	SA01_28	SA01_29	SA01_30	SA02_01	SA02_02	SA02_03	SA02_04	SA02_05	SA02_11	SA02_12	SA02_13	SA02_14	SA02_15	SA02_16	SA02_17	SA02_18	SA02_19	SA02_20	SA02_21	SA02_22	SA02_23	SA02_24	SA02_25	SA02_26	SA02_27	SA02_28	SA02_29	SA02_30	SA03_01	SA03_02	SA03_03	SA03_04	SA03_05	SA04_01	SA04_02	SA04_03	SA04_04	SA04_05	SA05_01	SA05_02	SA05_03	SA05_04	SA05_05	SA06_01	SA06_02	SA06_03	SA06_04	SA06_05	SA06_11	SA06_12	SA06_13	SA06_14	SA06_15	SA06_16	SA06_17	SA06_18	SA06_19	SA06_20	SA06_21	SA06_22	SA06_23	SA06_24	SA06_25	SA06_26	SA06_27	SA06_28	SA06_29	SA06_30	SA07_01	SA07_02	SA07_03	SA07_04	SA07_05	SA07_11	SA07_12	SA07_13	SA07_14	SA07_15	SA07_16	SA07_17	SA07_18	SA07_19	SA07_20	SA07_21	SA07_22	SA07_23	SA07_24	SA07_25	SA07_26	SA07_27	SA07_28	SA07_29	SA07_30	SA08_01	SA08_02	SA08_03	SA08_04	SA08_05	SA09_01	SA09_02	SA09_03	SA09_04	SA09_05	SA10_01	SA10_02	SA10_03	SA10_04	SA10_05	SA10_11	SA10_12	SA10_13	SA10_14	SA10_15	SA10_16	SA10_17	SA10_18	SA10_19	SA10_20	SA10_21	SA10_22	SA10_23	SA10_24	SA10_25	SA10_26	SA10_27	SA10_28	SA10_29	SA10_30	SA11_01	SA11_02	SA11_03	SA11_04	SA11_05	SA11_11	SA11_12	SA11_13	SA11_14	SA11_15	SA11_16	SA11_17	SA11_18	SA11_19	SA11_20	SA11_21	SA11_22	SA11_23	SA11_24	SA11_25	SA11_26	SA11_27	SA11_28	SA11_29	SA11_30	SA12_01	SA12_02	SA12_03	SA12_04	SA12_05
					324.2895458			0	14.155926	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_177973		Organonitrogen compounds	0.26	N-acylethanolamines	0.26	Organic compounds	0.29	Aliphatic acyclic compounds	0.29	Amines	0.26	Organic nitrogen compounds	0.26	0	75153.35	14305.628	33800.312	28800.941	20885.727	0	46094.73	28396.049	0	23246.262	115590.984	112753.75	81239.08	44806.94	0	61690.83	0	53288.57	83085.25	0	0	0	73794.59	0	0	0	15143.61	80324.2	111458.09	0	0	0	0	33311.074	64162.016	78273.984	0	4678.41	70662.6	36323.867	16760.193	54985.4	0	45679.387	52883.027	0	26739.8	0	69937.625	0	79881.96	0	77219.8	0	0	69419.54	0	54023.316	43156.566	0	38261.574	0	0	34052.652	69623.48	98263.63	32676.576	0	14343.628	25425.867	0	0	0	5647.3096	36388.242	54393.133	45299.477	0	71663.5	0	47550.07	50848.29	34631.758	0	139453.4	123319.01	25009.664	0	0	0	35622.305	0	53565.766	58861.02	60915.13	52538.15	0	50081.484	0	0	57606.617	30455.355	0	46918.22	50146.15	28475.535	22450.025	61017.324	54119.418	0	34203.65	41642.516	20155.506	97991.09	84846.19	48969.26	88782.08	0	0	35666.39	50295.695	0	22320.219	0	36641.477	21962.217	0	40802.938	45095.23	53613.754	0	31194.996	0	19288.836	0	0	26915.984	46980.9	47060.348	25868.16	103179.94	38217.297	0	43791.645	39294.79	0	0	87780.75	0	38710.61	107397.3	56448.926	25319.443	29409.834	60050.043	46632.344	0	66521.664	81533.22	26608.283	50183.3	0	0	43899.32	0	0	0	28091.117	0	22907.883	27708.643	0	144068.08	13344.709	61386.004	0	37135.016	33653	0	0	19576.053	35583.395	63977.418	46938	41959.01	79633.84	0	34695.633	0	67118.38	52741.78	30508.082	0	33337.816	0	0	19428.812	68367.78	64844.094	0	31963.668	16130.715	28205.895	29006.283	70018.57	85813.17	52981.57	46234.07	120091.59	0	71543.734	48960.582
					993.5853522			0	14.159295	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178023		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	246390.78	13211.05	115715.29	90228.72	54428.695	0	25544.467	0	0	31365.244	163403.7	148711.38	79780.15	176607.97	0	0	0	121556.445	267157	71238.47	0	0	79995.13	0	0	25596.959	0	0	128259.484	0	0	0	0	96906.195	165133.03	174388.98	0	0	228416.2	0	0	176290.98	99494.445	156081.69	153814.06	101439.06	126842.07	0	217076.4	0	170933.4	0	147082.58	0	0	258598.12	75739.445	287689.88	105344.98	0	174962.17	0	0	0	362225.25	250129.45	137716.22	84604.75	28851.963	110048.375	43147.06	83695.37	0	0	0	161873.62	122402.49	24463.426	249667.2	0	125220.79	107728.03	34614.668	0	462936.47	228653.17	290773.03	0	0	0	89987.49	135294.19	177737.17	210566.19	137662.42	222717.38	166206.1	141513.34	0	145462.83	265199.88	65384.8	0	197989.98	165370.64	146457.78	52294.76	144239.33	193907.56	88391.37	94717.6	126929.77	47896.625	291155.62	175692.73	130841.86	0	0	0	185807.58	60894.36	87418.664	136614.64	46493.203	97782.83	141937.52	151953.22	154474.62	150596.81	124491.42	85248.16	80668.26	0	30347.4	84310.95	44803.254	59909.008	213122.2	171496.11	96615.2	346469.06	54448.793	347772.22	12823.348	175394.11	63231.125	265513.34	291526.94	30567.717	143326.61	339696.3	222881.4	69602.64	78518.94	210469.14	160868.39	27747.143	198450.8	310966.3	0	184737.94	168311.72	0	70201.84	0	0	76724.91	61228.676	0	24377.922	164138.17	0	180356.77	72929.73	263242.62	0	31180.93	126965.34	0	143208.81	88099.45	43345.95	295409.25	251536.55	202494.81	160364.81	51346.5	91598.055	0	263658.06	108011.66	39048.277	16413.799	164339.17	25181.1	56097.34	53364.39	214807.39	0	0	97395.4	44798.39	0	201261.73	186395.31	396380.2	121553.44	93872.43	473937.25	0	281814.88	78383.54
					454.2928188			0	14.159424	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178026		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	1647308.2	1717816.1	3771363	0	617254.8	0	0	0	0	817272.44	0	686201.5	957816.56	978503.9	0	0	0	0	694701.56	0	1072319.6	0	0	0	0	1575876.4	2383276.8	2020866.5	0	0	0	0	1166040	1675272.5	1173384.5	1690559.5	685583.5	685793.6	1826703.1	0	0	1820737.9	1935423.8	1618767.5	0	1009304.3	0	0	0	2232455	1015325.2	0	0	0	387715.03	1077192.8	905805	320816.8	1927654.9	0	0	915891	0	1339305.6	915262.94	0	1371436.5	1388126.4	715802	0	0	972753.25	1747343.4	996266.44	1269927.5	0	730602.1	891353.1	0	0	3165852	1468222.1	515298.28	622863.25	1375725.6	0	0	0	0	1305080	1201974.9	538345.25	2128060	1175372	1535163.4	692138.1	0	0	0	231710.78	1400828.9	1557135.4	1395097.9	1543662.5	0	1825109.1	0	1767465.9	0	0	0	0	1496645.2	1863416.2	1808445	0	393661.1	1162320.2	1410452.5	1860704.5	1628615.4	0	1483313.4	2451705.8	2766097	3522726	0	603058.94	1073064.1	0	0	775516.44	0	488907.66	1258557.2	0	887724.9	1666379.4	2029848.9	1226788.2	0	0	0	0	0	0	0	2483811	1047393.25	2395671	1114182.5	0	1150825.1	1276493.9	0	2395897.5	315555.28	1958989	0	0	2447244	0	1145835.2	0	574289.8	465803.38	921421.56	1309627.2	791458.25	537232.2	682429.7	784925.1	488949.84	331876	0	1278430.8	592528.5	1651342.6	0	0	1266694.8	0	0	0	1917806.5	2387819.2	1494907	804307	543283.6	0	0	1207624.5	0	2602467	407424.84	895985.75	532714.75	0	1723018.5	0	1446578.2	0	0	1243722.4	0	946345.3	2848975.2	748481.56	0	0	0	1077374.2
					478.2929267			0	14.15945	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178027		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	55143.61	8451721	0	7152906.5	2732107	2289216.2	0	4980836.5	0	0	5276263.5	14922142	15479728	9972272	3676870	0	6479511	0	7985098	11009180	0	0	1697974.4	7777525.5	0	0	3634939	0	11284286	9697875	0	0	0	0	4086117.5	6838164.5	7519645.5	0	0	9373138	0	0	6886237	4332561	3953053.8	7623900.5	4911782.5	7253751	0	8957972	0	11245310	4246258.5	11421504	0	0	10801661	2772450.8	8060059.5	5873177	0	0	0	0	3288299.8	8459679	10381195	6747567.5	0	0	0	0	2867018.5	6712379	0	0	4382451	7563089	0	6275066	0	0	3435430.5	0	0	21538206	12603024	0	0	0	0	4533829	3558193.2	10106079	5983828.5	8360132	5834544	0	6670779	0	6069587.5	6314531	3255608.5	0	5191612	4470559	3847429.5	0	9305047	5107499	7626914	2410767.8	4759101	0	12208975	7738621.5	7647910.5	8462566	5925489	0	5815124.5	5976787	0	3068347.5	0	4380638.5	0	3655253	6281334.5	4330615	6523565.5	2677389.2	3648707.2	0	0	4135781	0	3336644.8	5731737	4282285.5	3483772.5	11590850	0	0	4943941.5	5646418.5	0	6002895.5	7849460.5	1334812.9	7758750.5	14209629	5684634	0	4714051.5	4764896	4571363.5	0	5454315	7682555.5	0	5087023.5	0	0	6432362.5	0	0	0	0	0	2146407.2	3871681	0	18674888	2349678.8	6613404	0	2766764	3894300.8	30090.812	0	2722848.5	0	7290121	6102436	7280257	5918924.5	2834915.2	2632052.2	0	6114761.5	7787352	3671291.2	0	4936131	0	0	2323640.8	6080577.5	0	0	3595198	0	0	4726397	12073012	9247314	5663269.5	4046046.2	11825133	0	7729949	6100657.5
					995.6000967			0	14.159683	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178030		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	0	6127.754	0	54212.895	31933.53	0	0	0	0	0	26720.682	0	0	0	0	0	0	46645.805	0	17057.926	9404.56	0	0	0	0	57167.832	52345.984	0	0	0	0	0	101870.34	76963.375	0	32359.639	7421.871	0	121877.7	0	0	77665.78	35610.01	0	0	57379.754	0	0	0	100626.58	0	0	19366.238	38696.465	0	84224.63	37690.637	66192.55	37389.01	110815.625	84628.16	63360.42	14653.762	0	52701.68	0	0	59803.71	67100.92	79248.93	35608.4	27842.092	34332.49	31056.162	0	0	0	23053.719	67656.17	55362.21	104967.09	73622.33	64699.36	0	91729.53	0	159679.95	0	63993.844	76054.11	16125.596	32786.06	13061.195	63572.746	0	73088.93	87082.234	35769.457	93461.94	25072.799	98550.66	44267.33	0	87606.56	27642.55	94404.13	14762.227	25650.475	54326.926	26488.398	136228.78	23077.645	136035.58	90756.6	0	0	0	48528.594	129300.44	89096.3	0	61823.484	54174.016	0	116397.45	118294.78	87421.945	55406.168	49164.086	16449.436	82294.125	0	9196.117	64805.66	0	84578.46	49571.418	84382.43	28862.975	32203.562	0	42293.355	0	0	26086.525	27789.66	98646.016	190440.73	7955.444	63836.957	0	89176.6	123105.33	89576.82	86733.055	0	0	68251.375	24146.38	76317.484	0	79208.93	84215.6	7276.8906	37063.34	0	81406.83	17111.01	40038.508	0	58772.75	37634.004	25316.441	43864.81	40663.453	18651.543	0	42765.97	48442.95	13543.447	28649.46	54428.863	0	0	38586.938	42724.676	84844.95	81136.914	30435.277	62507.363	0	0	61449.844	113017.24	25503.479	0	54386.945	32670.035	68262.805	52999.14	22821.988	16975.77	4562.1685	92465.375	33210.055	90480.23	34976.63	38146.6	72486.164	21214.87	72336.336	55906.133
					452.2771784			0	14.160342	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178044		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	109034.26	140895.38	27491.828	302391.4	145218.28	180077.6	0	0	0	0	336897.8	0	0	378022.06	0	106017.99	0	0	0	166056.34	268786.28	0	128937.805	0	93686.2	0	134594.8	85821.59	0	166894.9	0	0	0	213479.11	12420.759	166713.19	0	0	63436.676	0	122440.37	93104.91	371417.28	103971.836	0	168179.48	367636.1	239507.5	0	275314.3	0	0	639204.06	0	68147.38	569443.2	0	128366.51	387928.38	140803.64	0	107269.92	0	180786.75	0	229350.92	0	246831.89	117874.3	0	0	0	224836.25	206245.3	113409.88	82304.33	0	0	63201.656	69920.96	96143.266	117714.87	180349.67	236086.84	170524.75	0	0	0	218938.53	328261.66	0	62784.17	86544.44	0	0	0	146035.81	261584.47	103834.875	483048.72	385428.16	370857.62	71173.44	181452.1	108016.95	535675.06	271281.78	371552.22	0	222854.78	140185.2	61838.07	0	87265.97	440829.97	269021.84	0	0	328488.72	61830.004	0	112747.04	131425.17	212095.47	173019.11	0	0	124251.555	0	121511.48	0	76906.04	59554.344	105887.1	0	42453.793	216943.81	122506.35	0	0	0	0	180285.83	0	214562.17	0	255756.1	68599.89	70721.72	41557.223	0	0	0	121762.88	69193.945	102751.98	338032.38	0	0	49608.13	0	143025.23	94522.695	177589.8	492436.38	306895.72	0	89575.945	68317.03	0	145293.69	200256.73	0	0	130836.234	123505.74	0	151772.67	0	236721.11	228421.89	148298.67	0	0	0	171217.22	130409.97	56046.457	189918.83	13942.893	0	374139.1	56439.27	37133.094	132476.22	130342.76	152250.27	60635.918	112754.74	378391.9	0	335163.8	149301.53	0	200032.34	0	148897.88	0	14596.989	0	147058.45	81385.17	0
					977.5900912			0	14.1605835	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178048		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	90627.16	42836.184	208684.78	22481.424	0	0	55087.312	0	0	131456.44	306043.2	359696.9	240199.95	0	0	88488.336	0	128991.33	149580.3	39345.39	33554.324	13296.048	71791.02	0	0	67566.09	35616.77	256553.02	0	0	10181.976	0	0	22735.328	61929.79	69724.14	135733.95	32690.326	142126.69	17931.93	20373.014	94584.61	44290.56	36330.914	61435.246	108791.1	136633.86	0	191178.12	0	207730.73	99112.695	263601.53	0	85153.93	224635.44	14310.475	0	109987.73	0	0	0	55496.945	0	73596.43	244876.4	96333.44	0	0	0	0	0	100852.74	9419.435	0	0	193733.23	0	54001.535	0	72395.25	73880.04	0	0	398898.66	312211	11704.957	54863.066	175142.31	40772.87	53806.19	7113.7246	166434.22	35577.4	143608.03	49259.453	0	56757.55	67136.414	43598.8	37152.414	8556.02	66345.74	58933.082	72195.77	0	0	151306.73	35777.543	147030.88	40779.332	93396.38	25734.146	192611.17	195419.66	140798.52	193172.47	105059.26	0	17471.658	123213.51	0	18419.543	71048.05	56185.387	0	22929.27	19210.443	43073.387	133291.7	0	10016.248	0	0	91135.55	52827.72	0	0	25799.346	0	10479.821	34664.7	40512.633	65978.24	54733.727	20492.064	41047.35	27623.59	0	105260.6	186300.2	0	0	52319.453	11224.894	39117.477	0	22857.078	104742.17	0	37403.465	0	20980.893	104030.27	44528.34	0	0	0	47760.613	34773.25	0	37644.062	412417.66	0	62841.547	0	17992.002	0	0	0	0	0	0	18418.994	93466.13	123021.36	0	0	0	19505.857	205858.34	0	0	11629.704	0	75582.516	20172.955	35696.844	39698.914	23766.262	61565.945	11213.653	101928.734	0	209687.31	48786.12	137654.55	0	114432.43	14496.68	0	66012.17
		O=C(NCCS(=O)(O)=O)CCCCC=CCC=CCC=CCCCCC		Tau-C18:3	386.2358172		M+H	0	14.163068	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178083	Crude	Organonitrogen compounds	0.26	N-acylethanolamines	0.26	Organic compounds	0.29	Aliphatic acyclic compounds	0.29	Amines	0.26	Organic nitrogen compounds	0.26	279934	227424.44	221448.44	238111.95	70333.9	49340.508	0	0	0	0	155605.12	174310.16	44577.582	35822.035	0	0	0	58570.145	110237.42	192796.92	174744.05	101753.88	0	0	55602.688	33340.39	40319.594	61436.65	89990.22	0	0	0	32959.57	0	108238.16	375015.28	248207.58	117245.15	78538.15	105158.195	105564.86	0	208292.61	212506.56	340169.16	38507.023	113596.6	0	0	0	116729.84	125348.88	0	163210.83	79598.41	57286.066	121715.766	108963.055	55441.402	114941.37	92895.14	91534.99	128991.51	144460.6	71527.58	133280.6	191642.95	251746.44	224362.19	115981.87	28141.785	163989.36	81104.266	0	54180.652	0	0	56439.535	110414.46	103954.445	86623.18	132758.16	68786.41	0	113327.53	131930.61	0	0	0	161736.78	102735.76	71328.54	201622.64	79880.99	0	194936.61	81960.78	0	199337.34	0	0	158391.97	310397.03	52887.633	91560.35	182687.5	147468.17	0	213463.64	175655.97	75736.17	112341.83	121778.63	185821.58	85903.37	122331.06	134678.31	62177.29	50614.82	94169.91	149148.98	264317.5	74164.09	203032.39	159593.61	314769.12	0	224631.11	50173.574	188365.66	237687.23	0	34140.71	63866.285	9246.577	69031.91	55721.8	90561.28	105033.87	48424.88	46942.492	73624.93	0	0	0	0	137877.45	147862.02	216241.34	81198.38	317744.62	0	0	0	256102.81	0	126106.57	87507.63	115166.17	139905.47	34481.67	116921.23	106433.29	130133.76	79630.445	108956.82	149406.73	36742.145	203863.89	123889.25	0	36179.418	149184.61	78096.91	0	132978.34	209985.66	0	0	71329.3	56596.586	94832.56	0	92045.34	61938.66	253336.61	122909.805	251406.4	117755.56	155244.02	128293.85	88879.305	302639.3	238146.25	42170.05	122684.42	230710.72	143473.75	29608.262	0	130592.34	139592.6	103132.63	0	151759.3	392799.97	101620.58	160401.38	129226.8	0	89081.48	0	132556.94
					526.2929236			0	14.163946	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178091		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	431904.3	206028.67	0	0	0	0	0	0	0	0	1027644.5	516840.62	0	0	0	0	0	0	732154.4	245094.97	0	0	279892.62	0	0	157685.86	143874.7	79508.81	607681.44	0	0	0	323574.88	299041.16	500897.44	394526.84	414663.8	131601.1	737011.44	344950.28	0	311935.9	289355.16	0	532978.6	0	233370.52	0	807669.4	0	275364.38	398382.6	753949.06	0	0	513570.16	0	588338.56	322070.66	0	0	0	320302.06	174032.23	691957.2	0	603614.8	172675.4	175305.56	0	0	240448.16	414676.56	0	178106.89	0	372879.97	164425.53	0	0	0	259801.17	0	0	780601.75	660256.6	0	418548.3	755950.56	0	323638.66	0	195637.62	0	0	411059.66	375142.06	213252.12	0	411755.53	0	203144.95	388413.6	319907.22	0	0	0	382723.5	0	0	227212.55	249461.8	166221.48	835272.25	823379.6	0	429862.8	180309.6	0	167655.67	575905.44	0	116797.59	528291.7	410706	180699.33	236534.05	0	0	131011.38	0	427125.28	0	113847.64	246894.27	0	236902.39	355035.78	199632.77	181249.97	766143.7	0	0	148834.83	294971.4	0	0	386696.03	101156.08	0	527693.3	51360.195	187920.2	302609.25	0	191029.55	0	277789.53	0	0	348420.9	0	0	0	268891.1	270434.5	105638.11	176182.53	377936.56	0	0	0	1571209.9	135685.19	357940.5	0	196095.88	154478.47	0	446616.7	227224.42	0	0	0	384318	568492.8	196478.42	226930.86	0	0	257425.66	237544.6	99948.38	283851.6	0	0	140538	471570.25	466217.9	0	0	0	454101.5	0	446427.88	699246	424084.44	222115.48	697851.06	0	647564.3	0
					362.2357261			0	14.164329	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178097		Organonitrogen compounds	0.26	N-acylethanolamines	0.26	Organic compounds	0.29	Aliphatic acyclic compounds	0.29	Amines	0.26	Organic nitrogen compounds	0.26	17990.867	129761.22	33650.086	92892.586	112396.94	0	0	49888.883	0	0	81445.23	61695.48	99733.625	0	101269.21	0	0	0	0	0	17802.3	19806.688	11385.524	84730.17	21286.836	0	39920.27	45733.312	105292.234	106052.945	54737.47	0	0	0	15256.162	0	72240.73	0	13476.43	0	0	59611.523	37818.293	85624.42	200202.61	108333.97	53032.58	0	134855.92	164412.77	126641.33	0	0	143713.33	0	0	33551.68	66752.32	0	90539.82	0	71602.98	11468.062	53927.082	144569.89	28110.625	83864.195	95827.07	96815.445	43771.312	31957.861	43501.72	0	0	0	0	0	0	64178.25	0	0	0	22096.621	35862.742	0	0	0	0	0	0	0	23881.469	40720.44	0	16108.912	138727.52	13205.445	143096.81	0	0	0	53487.145	0	102786.195	12838.016	36419.117	42654.098	139734.72	45725.926	34777.48	9720.1875	70304.56	119667.49	144125.84	55169.953	126979.34	23625.523	41414.32	0	147051.2	20619.895	134138.28	0	0	0	92063.34	163116.61	48876.184	0	122774.5	101862.055	0	83947.91	112244.836	25438.959	0	43723.12	18688.625	108073.84	114141.23	0	42143.61	0	0	44074.28	42189.125	13494.222	74140.33	62857.676	0	0	0	0	13684.013	90459.18	0	72810.664	0	90115.15	55813.707	8315.523	0	0	61960.203	180972.06	14236.367	0	0	59222.67	118883.125	133450.9	0	70152.74	0	0	21094.914	109358.516	0	9130.852	0	82106.305	0	100883.56	0	43512.562	0	9191.176	0	31368.068	0	113252.29	35362.28	94259.234	94471.89	217949.08	0	91527.98	16415.293	7737.6113	13960.342	19377.473	99541.28	141798.86	0	136684.73	97397.21	8376.532	107019.53	0	72371.016	0	0	0
					575.3358309			0	14.164348	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178099		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	15103.69	25336.072	26449.938	0	11056.64	0	0	0	34846.023	0	0	11478.682	10618.915	0	0	0	85123.68	39999.746	16513.174	0	18216.104	0	0	0	47754.56	49759.95	0	0	0	0	0	0	45647.42	20398.246	44759.68	19667.832	16662.385	122637.484	80081.11	65626.14	23948.904	24730.385	22027.727	0	86397.12	11936.271	0	57883.383	0	18062.062	4695.463	72633.125	29654.55	33313.277	0	24902.787	30213.033	103686.46	0	39203.13	0	33372.785	0	0	38893.832	24166.96	0	42323.617	0	39976.777	0	16308.488	55151.207	0	0	38801.42	32831.285	49308.305	11378.116	27700.44	21379.863	0	0	28839.283	0	0	0	29715.406	17032.754	0	0	0	68923.51	0	0	16093.572	0	0	0	0	39342.23	0	0	0	23074.314	5172.883	0	52268.73	23220.396	32637.332	32285.83	10067.551	0	0	13494.6455	28606.736	0	0	24777.742	50959.92	11733.202	53066.66	22937.379	0	24912.137	0	0	72996.99	33824.32	0	86598.21	0	4746.542	0	0	27118.4	0	18491.357	16906.861	0	0	27492.16	33787.223	0	0	35157.883	48059.957	15545.967	76158.805	0	28418.814	27559.916	27128.037	0	21564.594	23718.865	0	20905.066	18342.416	13586.903	0	20106.156	22956.889	0	35309.164	0	57631.453	34104.26	6777.707	15268.122	40272.008	26083.246	32446.855	105509.86	0	19923.69	0	0	19970.309	17771.312	59173.695	0	45668.625	36188.363	82393.555	5431.171	29837.857	41262.34	79537.82	21055.348	29419.988	0	13818.996	95366.63	0	22752.54	50073.805	0	28797.59	32644.379	0	0	3721.3335	26540.836	21710.691	10314.664	0	77929.875	0	21279.164	92420.54	88947.35
					434.2359749			0	14.17363	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_178194		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	88894.4	59021.83	93909.914	187906.48	49529.3	42901.773	0	0	58681.22	0	86722.14	0	89605.8	193400.88	0	0	0	11909.064	0	0	156687.9	57604.023	0	0	22697.2	0	66401.66	72248.76	86089.336	102150.51	0	0	0	131220.72	37656.426	0	193427.66	134878.52	49799.13	0	127482.14	218352.94	51611.523	176528.98	76039.445	61082.887	0	77771.05	64015.492	128716.1	67856.414	72839.734	0	0	107225.98	85757.75	0	67886.13	104199.48	69464.87	0	99606.195	115857.11	121757.83	0	152789.17	68094.39	106642.95	101504.6	48754.79	34743.324	113977.63	190074.95	124609.25	0	35967.336	81543.09	35665.477	61812.945	57693.816	102618.34	61315.105	124718.305	194540.53	69019.46	0	0	0	147758.44	190222.1	87165.59	99811.02	110122.54	0	0	57254.344	67074.586	330037.94	52468.23	71396.69	101115.44	80231.65	108256.35	0	43621.742	56673.027	0	151179.53	31991.053	76718.7	52317.184	77541.81	0	69553.01	166678.86	137880.7	78256.46	0	139173.84	148771.14	68617.56	88509.96	109069.01	126536.27	103964.945	0	0	0	53193.81	69819.86	95130.38	44738.035	25302.773	61001.035	35942.742	21568.92	0	121116.46	43283.57	76428.87	0	0	145700.22	0	120392.016	26483.416	94668.69	0	0	116659.305	0	0	0	136519.75	64236.242	98948.414	95425.664	68239.39	0	85658.56	36149.457	121778.21	64273.57	113473.96	0	133977	64876.395	95139.19	0	86370.5	53222.945	70125.07	119134.55	168154.53	119070.06	0	38613.402	0	0	91462.9	119042.305	64522.83	144098.3	83979.586	65126.15	0	78010.22	107166.06	166853.78	75603.42	0	101935.97	112541.24	75429.82	65872.26	92665.58	48844.688	59279.57	50773.945	225470.55	52802.246	116498.36	83666.1	0	47043.277	95622.22	0	0	124511.266	0	52856.117	52776.9	48430.766
